dataset,teacher,d,seed,sampler,teacher_auroc,coverage,coverage_wide,radiality,fid,student_auroc,topk
7_Cardiotocography,iforest,21,5,gaussian_jitter,0.7926523605150214,0.7682403433476395,0.8390557939914163,0.7923080348325885,0.7592259273153387,0.7229742489270387,0.8562231759656652
7_Cardiotocography,iforest,21,5,uniform_box,0.7926523605150214,0.7682403433476395,0.8390557939914163,0.7923080348325885,0.8460546233975601,0.7022231759656652,0.8755364806866953
7_Cardiotocography,iforest,21,5,uniform_shell,0.7926523605150214,0.7682403433476395,0.8390557939914163,0.7923080348325885,0.9104448833232808,0.711755364806867,0.8755364806866953
7_Cardiotocography,iforest,21,5,wide_shell,0.7926523605150214,0.7682403433476395,0.8390557939914163,0.7923080348325885,0.8433021736479114,0.7093862660944205,0.851931330472103
7_Cardiotocography,iforest,21,5,multiscale_shell,0.7926523605150214,0.7682403433476395,0.8390557939914163,0.7923080348325885,0.849472328547473,0.7180987124463519,0.8562231759656652
7_Cardiotocography,iforest,21,5,shell_box_mix,0.7926523605150214,0.7682403433476395,0.8390557939914163,0.7923080348325885,0.8456394020456841,0.752549356223176,0.8540772532188842
6_cardio,ae,21,1,normals_only,0.9318522727272728,0.8579545454545454,0.9772727272727273,0.9284458820667865,0.39343538788838645,0.6248409090909092,0.5
6_cardio,ae,21,1,gaussian_jitter,0.9318522727272728,0.8579545454545454,0.9772727272727273,0.9284458820667865,0.3741133327243371,0.6753636363636364,0.6079545454545454
6_cardio,ae,21,1,uniform_box,0.9318522727272728,0.8579545454545454,0.9772727272727273,0.9284458820667865,0.7980143055407282,0.8516590909090909,0.8295454545454546
6_cardio,ae,21,1,uniform_shell,0.9318522727272728,0.8579545454545454,0.9772727272727273,0.9284458820667865,0.4890045003351313,0.7159545454545455,0.6363636363636364
6_cardio,ae,21,1,wide_shell,0.9318522727272728,0.8579545454545454,0.9772727272727273,0.9284458820667865,0.9085361088885197,0.8922159090909091,0.75
6_cardio,ae,21,1,multiscale_shell,0.9318522727272728,0.8579545454545454,0.9772727272727273,0.9284458820667865,0.7382431633757026,0.6807613636363636,0.5965909090909091
6_cardio,ae,21,1,shell_box_mix,0.9318522727272728,0.8579545454545454,0.9772727272727273,0.9284458820667865,0.8239355315161033,0.9025113636363636,0.8238636363636364
7_Cardiotocography,ocsvm,21,2,normals_only,0.8440665236051502,0.796137339055794,0.8583690987124464,0.842946974348241,0.5153881797410781,0.7410150214592274,0.7854077253218884
7_Cardiotocography,ocsvm,21,2,gaussian_jitter,0.8440665236051502,0.796137339055794,0.8583690987124464,0.842946974348241,0.7496596792129353,0.8142210300429185,0.8454935622317596
7_Cardiotocography,ocsvm,21,2,uniform_box,0.8440665236051502,0.796137339055794,0.8583690987124464,0.842946974348241,0.6242814634786983,0.7752081545064378,0.776824034334764
7_Cardiotocography,ocsvm,21,2,uniform_shell,0.8440665236051502,0.796137339055794,0.8583690987124464,0.842946974348241,0.8529301917708153,0.7823755364806868,0.8218884120171673
7_Cardiotocography,ocsvm,21,2,wide_shell,0.8440665236051502,0.796137339055794,0.8583690987124464,0.842946974348241,0.6437662107809902,0.8234828326180257,0.8304721030042919
7_Cardiotocography,ocsvm,21,2,multiscale_shell,0.8440665236051502,0.796137339055794,0.8583690987124464,0.842946974348241,0.743039617970313,0.8183068669527898,0.8476394849785408
7_Cardiotocography,ocsvm,21,2,shell_box_mix,0.8440665236051502,0.796137339055794,0.8583690987124464,0.842946974348241,0.7274078966755317,0.7969291845493562,0.8240343347639485
6_cardio,ae,21,5,normals_only,0.9100681818181817,0.8522727272727273,0.9886363636363636,0.9429429264174843,0.4411748196949369,0.7230227272727272,0.5681818181818182
6_cardio,ae,21,5,gaussian_jitter,0.9100681818181817,0.8522727272727273,0.9886363636363636,0.9429429264174843,0.4467328271327615,0.6754431818181819,0.6193181818181818
6_cardio,ae,21,5,uniform_box,0.9100681818181817,0.8522727272727273,0.9886363636363636,0.9429429264174843,0.7783444621884902,0.7184659090909091,0.6193181818181818
6_cardio,ae,21,5,uniform_shell,0.9100681818181817,0.8522727272727273,0.9886363636363636,0.9429429264174843,0.5711639568170337,0.7816590909090908,0.7102272727272727
6_cardio,ae,21,5,wide_shell,0.9100681818181817,0.8522727272727273,0.9886363636363636,0.9429429264174843,0.5249499504181713,0.7613181818181818,0.6420454545454546
6_cardio,ae,21,5,multiscale_shell,0.9100681818181817,0.8522727272727273,0.9886363636363636,0.9429429264174843,0.17115471181456288,0.7135454545454546,0.6534090909090909
6_cardio,ae,21,5,shell_box_mix,0.9100681818181817,0.8522727272727273,0.9886363636363636,0.9429429264174843,0.7306710661138741,0.8594999999999998,0.7556818181818182
6_cardio,kde,21,3,normals_only,0.9605681818181818,0.8238636363636364,0.9943181818181818,0.9777151416631539,0.6770192351081169,0.7169886363636363,0.625
6_cardio,kde,21,3,gaussian_jitter,0.9605681818181818,0.8238636363636364,0.9943181818181818,0.9777151416631539,0.17068145573569857,0.4527272727272727,0.4659090909090909
6_cardio,kde,21,3,uniform_box,0.9605681818181818,0.8238636363636364,0.9943181818181818,0.9777151416631539,0.7947763534848705,0.7912045454545454,0.6590909090909091
6_cardio,kde,21,3,uniform_shell,0.9605681818181818,0.8238636363636364,0.9943181818181818,0.9777151416631539,-0.08444539340237003,0.3808636363636364,0.32954545454545453
6_cardio,kde,21,3,wide_shell,0.9605681818181818,0.8238636363636364,0.9943181818181818,0.9777151416631539,0.4793148572692684,0.8297613636363637,0.6875
6_cardio,kde,21,3,multiscale_shell,0.9605681818181818,0.8238636363636364,0.9943181818181818,0.9777151416631539,0.06678743868307141,0.24745454545454548,0.2784090909090909
6_cardio,kde,21,3,shell_box_mix,0.9605681818181818,0.8238636363636364,0.9943181818181818,0.9777151416631539,0.09123606783630624,0.7303863636363637,0.5454545454545454
7_Cardiotocography,ocsvm,21,5,normals_only,0.8548068669527898,0.7682403433476395,0.8390557939914163,0.8149935623799894,0.47258842722554434,0.8467467811158799,0.8776824034334764
7_Cardiotocography,ocsvm,21,5,gaussian_jitter,0.8548068669527898,0.7682403433476395,0.8390557939914163,0.8149935623799894,0.7196514465301035,0.8478540772532188,0.8583690987124464
7_Cardiotocography,ocsvm,21,5,uniform_box,0.8548068669527898,0.7682403433476395,0.8390557939914163,0.8149935623799894,0.44032876182762587,0.79168669527897,0.8154506437768241
7_Cardiotocography,ocsvm,21,5,uniform_shell,0.8548068669527898,0.7682403433476395,0.8390557939914163,0.8149935623799894,0.7227030829722207,0.8082360515021458,0.8433476394849786
7_Cardiotocography,ocsvm,21,5,wide_shell,0.8548068669527898,0.7682403433476395,0.8390557939914163,0.8149935623799894,0.7600675453531291,0.8156137339055795,0.8369098712446352
7_Cardiotocography,ocsvm,21,5,multiscale_shell,0.8548068669527898,0.7682403433476395,0.8390557939914163,0.8149935623799894,0.7996045821980166,0.792304721030043,0.8562231759656652
7_Cardiotocography,ocsvm,21,5,shell_box_mix,0.8548068669527898,0.7682403433476395,0.8390557939914163,0.8149935623799894,0.7798118726729775,0.8353605150214594,0.8390557939914163
5_campaign,knn,62,8,normals_only,0.7813003117298745,0.8198275862068966,0.8198275862068966,0.8964508006029712,0.84857093706576,0.7624517875406174,0.8672413793103448
5_campaign,knn,62,8,gaussian_jitter,0.7813003117298745,0.8198275862068966,0.8198275862068966,0.8964508006029712,0.8176369338582334,0.7720693240443366,0.8584051724137931
5_campaign,knn,62,8,uniform_box,0.7813003117298745,0.8198275862068966,0.8198275862068966,0.8964508006029712,0.8409038983943308,0.7657101619787677,0.8836206896551724
5_campaign,knn,62,8,uniform_shell,0.7813003117298745,0.8198275862068966,0.8198275862068966,0.8964508006029712,0.8079731726985989,0.7647417142501312,0.8592672413793103
5_campaign,knn,62,8,wide_shell,0.7813003117298745,0.8198275862068966,0.8198275862068966,0.8964508006029712,0.8141148097829047,0.7620570539262491,0.8476293103448276
5_campaign,knn,62,8,multiscale_shell,0.7813003117298745,0.8198275862068966,0.8198275862068966,0.8964508006029712,0.7843696046031131,0.7603269012314462,0.8286637931034483
5_campaign,knn,62,8,shell_box_mix,0.7813003117298745,0.8198275862068966,0.8198275862068966,0.8964508006029712,0.82129230040114,0.7564315515165697,0.8495689655172414
5_campaign,ocsvm,62,4,normals_only,0.7484786185762322,0.8355603448275862,0.8355603448275862,0.8061426050260009,0.8705288066765502,0.7333498601744328,0.9193965517241379
5_campaign,ocsvm,62,4,gaussian_jitter,0.7484786185762322,0.8355603448275862,0.8355603448275862,0.8061426050260009,0.8872738853224614,0.728417093439709,0.8950431034482759
5_campaign,ocsvm,62,4,uniform_box,0.7484786185762322,0.8355603448275862,0.8355603448275862,0.8061426050260009,0.9266525559601242,0.7287827203149,0.9303879310344828
5_campaign,ocsvm,62,4,uniform_shell,0.7484786185762322,0.8355603448275862,0.8355603448275862,0.8061426050260009,0.8644937867260829,0.7279774260018945,0.8920258620689655
5_campaign,ocsvm,62,4,wide_shell,0.7484786185762322,0.8355603448275862,0.8355603448275862,0.8061426050260009,0.8941888506305172,0.730179985319259,0.8894396551724137
5_campaign,ocsvm,62,4,multiscale_shell,0.7484786185762322,0.8355603448275862,0.8355603448275862,0.8061426050260009,0.8895157130773166,0.7275630913338339,0.8909482758620689
5_campaign,ocsvm,62,4,shell_box_mix,0.7484786185762322,0.8355603448275862,0.8355603448275862,0.8061426050260009,0.8760243380245332,0.7307798813464013,0.9012931034482758
7_Cardiotocography,knn,21,6,normals_only,0.7224506437768239,0.7553648068669528,0.8197424892703863,0.9308095609050901,0.8145839738095738,0.649549356223176,0.8605150214592274
7_Cardiotocography,knn,21,6,gaussian_jitter,0.7224506437768239,0.7553648068669528,0.8197424892703863,0.9308095609050901,0.8889902319529481,0.6006351931330473,0.8261802575107297
7_Cardiotocography,knn,21,6,uniform_box,0.7224506437768239,0.7553648068669528,0.8197424892703863,0.9308095609050901,0.8721030635837635,0.6133476394849785,0.8304721030042919
7_Cardiotocography,knn,21,6,uniform_shell,0.7224506437768239,0.7553648068669528,0.8197424892703863,0.9308095609050901,0.8865989888949202,0.6172875536480688,0.8369098712446352
7_Cardiotocography,knn,21,6,wide_shell,0.7224506437768239,0.7553648068669528,0.8197424892703863,0.9308095609050901,0.8387463791166748,0.5916051502145924,0.7896995708154506
7_Cardiotocography,knn,21,6,multiscale_shell,0.7224506437768239,0.7553648068669528,0.8197424892703863,0.9308095609050901,0.8871662939675512,0.6291115879828326,0.8454935622317596
7_Cardiotocography,knn,21,6,shell_box_mix,0.7224506437768239,0.7553648068669528,0.8197424892703863,0.9308095609050901,0.834282290600956,0.6280128755364807,0.8412017167381974
7_Cardiotocography,ocsvm,21,0,normals_only,0.8280665236051503,0.7939914163090128,0.869098712446352,0.8500725584848068,0.753099677718779,0.820293991416309,0.8583690987124464
7_Cardiotocography,ocsvm,21,0,gaussian_jitter,0.8280665236051503,0.7939914163090128,0.869098712446352,0.8500725584848068,0.8381789554602075,0.7797875536480687,0.8261802575107297
7_Cardiotocography,ocsvm,21,0,uniform_box,0.8280665236051503,0.7939914163090128,0.869098712446352,0.8500725584848068,0.7539600034507896,0.8195772532188842,0.8154506437768241
7_Cardiotocography,ocsvm,21,0,uniform_shell,0.8280665236051503,0.7939914163090128,0.869098712446352,0.8500725584848068,0.779971486516573,0.8115815450643777,0.8326180257510729
7_Cardiotocography,ocsvm,21,0,wide_shell,0.8280665236051503,0.7939914163090128,0.869098712446352,0.8500725584848068,0.727036729268062,0.8112596566523606,0.8218884120171673
7_Cardiotocography,ocsvm,21,0,multiscale_shell,0.8280665236051503,0.7939914163090128,0.869098712446352,0.8500725584848068,0.7038098318451556,0.8483884120171673,0.8047210300429185
7_Cardiotocography,ocsvm,21,0,shell_box_mix,0.8280665236051503,0.7939914163090128,0.869098712446352,0.8500725584848068,0.8727807702079455,0.8350064377682402,0.8412017167381974
5_campaign,ocsvm,62,1,normals_only,0.747316023708076,0.8536637931034483,0.8536637931034483,0.8093772249877492,0.9006089852221631,0.7302593802010016,0.9252155172413793
5_campaign,ocsvm,62,1,gaussian_jitter,0.747316023708076,0.8536637931034483,0.8536637931034483,0.8093772249877492,0.8493181253741041,0.7184937710634669,0.8603448275862069
5_campaign,ocsvm,62,1,uniform_box,0.747316023708076,0.8536637931034483,0.8536637931034483,0.8093772249877492,0.9097983014335487,0.7336304312137463,0.9299568965517241
5_campaign,ocsvm,62,1,uniform_shell,0.747316023708076,0.8536637931034483,0.8536637931034483,0.8093772249877492,0.8634472037772668,0.7347419595581437,0.9038793103448276
5_campaign,ocsvm,62,1,wide_shell,0.747316023708076,0.8536637931034483,0.8536637931034483,0.8093772249877492,0.8697739343197123,0.7227002609699856,0.8724137931034482
5_campaign,ocsvm,62,1,multiscale_shell,0.747316023708076,0.8536637931034483,0.8536637931034483,0.8093772249877492,0.8824995065143344,0.7338737578923136,0.8838362068965517
5_campaign,ocsvm,62,1,shell_box_mix,0.747316023708076,0.8536637931034483,0.8536637931034483,0.8093772249877492,0.8739405046277064,0.7204534518611331,0.8857758620689655
7_Cardiotocography,knn,21,8,normals_only,0.7252682403433476,0.7939914163090128,0.8755364806866953,0.9416113349545719,0.768627400989167,0.6321995708154506,0.8197424892703863
7_Cardiotocography,knn,21,8,gaussian_jitter,0.7252682403433476,0.7939914163090128,0.8755364806866953,0.9416113349545719,0.7718604707007503,0.5635944206008584,0.7553648068669528
7_Cardiotocography,knn,21,8,uniform_box,0.7252682403433476,0.7939914163090128,0.8755364806866953,0.9416113349545719,0.8493815704709645,0.6203025751072963,0.8261802575107297
7_Cardiotocography,knn,21,8,uniform_shell,0.7252682403433476,0.7939914163090128,0.8755364806866953,0.9416113349545719,0.8718783472140653,0.5979463519313306,0.8175965665236051
7_Cardiotocography,knn,21,8,wide_shell,0.7252682403433476,0.7939914163090128,0.8755364806866953,0.9416113349545719,0.7981794416539361,0.5733412017167382,0.7746781115879828
7_Cardiotocography,knn,21,8,multiscale_shell,0.7252682403433476,0.7939914163090128,0.8755364806866953,0.9416113349545719,0.8258662771582924,0.6247060085836911,0.8540772532188842
7_Cardiotocography,knn,21,8,shell_box_mix,0.7252682403433476,0.7939914163090128,0.8755364806866953,0.9416113349545719,0.8268342770136201,0.5791094420600859,0.7982832618025751
5_campaign,ocsvm,62,7,normals_only,0.7435820583606632,0.8176724137931034,0.8176724137931034,0.8137387626749266,0.9026868296306558,0.7422140416193348,0.930603448275862
5_campaign,ocsvm,62,7,gaussian_jitter,0.7435820583606632,0.8176724137931034,0.8176724137931034,0.8137387626749266,0.8923932632288912,0.7304536688643748,0.9178879310344827
5_campaign,ocsvm,62,7,uniform_box,0.7435820583606632,0.8176724137931034,0.8176724137931034,0.8137387626749266,0.9126357669139409,0.7351164552614795,0.9303879310344828
5_campaign,ocsvm,62,7,uniform_shell,0.7435820583606632,0.8176724137931034,0.8176724137931034,0.8137387626749266,0.8805925814927886,0.7277986106131568,0.8827586206896552
5_campaign,ocsvm,62,7,wide_shell,0.7435820583606632,0.8176724137931034,0.8176724137931034,0.8137387626749266,0.84288710316516,0.7233879017862197,0.8622844827586207
5_campaign,ocsvm,62,7,multiscale_shell,0.7435820583606632,0.8176724137931034,0.8176724137931034,0.8137387626749266,0.8921258706419342,0.7315071016669623,0.909051724137931
5_campaign,ocsvm,62,7,shell_box_mix,0.7435820583606632,0.8176724137931034,0.8176724137931034,0.8137387626749266,0.8731473395993645,0.7285809072999889,0.8859913793103448
6_cardio,ae,21,3,normals_only,0.9196363636363637,0.8238636363636364,0.9943181818181818,0.9549372165278631,0.4882230775072392,0.6488977272727272,0.5625
6_cardio,ae,21,3,gaussian_jitter,0.9196363636363637,0.8238636363636364,0.9943181818181818,0.9549372165278631,0.6616967441082371,0.7689772727272728,0.7159090909090909
6_cardio,ae,21,3,uniform_box,0.9196363636363637,0.8238636363636364,0.9943181818181818,0.9549372165278631,0.9076842479465639,0.860090909090909,0.8011363636363636
6_cardio,ae,21,3,uniform_shell,0.9196363636363637,0.8238636363636364,0.9943181818181818,0.9549372165278631,0.5748421470857881,0.7360568181818181,0.7102272727272727
6_cardio,ae,21,3,wide_shell,0.9196363636363637,0.8238636363636364,0.9943181818181818,0.9549372165278631,0.15464357763986095,0.6266590909090909,0.6022727272727273
6_cardio,ae,21,3,multiscale_shell,0.9196363636363637,0.8238636363636364,0.9943181818181818,0.9549372165278631,0.30375005915700987,0.5054204545454546,0.5852272727272727
6_cardio,ae,21,3,shell_box_mix,0.9196363636363637,0.8238636363636364,0.9943181818181818,0.9549372165278631,0.7608317860794477,0.7168295454545455,0.7215909090909091
6_cardio,kde,21,1,normals_only,0.9454886363636363,0.8579545454545454,0.9772727272727273,0.9795377278645474,0.49435339462182987,0.7134659090909092,0.6193181818181818
6_cardio,kde,21,1,gaussian_jitter,0.9454886363636363,0.8579545454545454,0.9772727272727273,0.9795377278645474,0.44631239963944497,0.7323636363636363,0.6647727272727273
6_cardio,kde,21,1,uniform_box,0.9454886363636363,0.8579545454545454,0.9772727272727273,0.9795377278645474,0.4539021064297891,0.862465909090909,0.6931818181818182
6_cardio,kde,21,1,uniform_shell,0.9454886363636363,0.8579545454545454,0.9772727272727273,0.9795377278645474,0.19702531039545498,0.5987272727272728,0.4772727272727273
6_cardio,kde,21,1,wide_shell,0.9454886363636363,0.8579545454545454,0.9772727272727273,0.9795377278645474,0.11667523296855929,0.7770454545454547,0.5340909090909091
6_cardio,kde,21,1,multiscale_shell,0.9454886363636363,0.8579545454545454,0.9772727272727273,0.9795377278645474,0.2099903257652716,0.7280909090909091,0.5340909090909091
6_cardio,kde,21,1,shell_box_mix,0.9454886363636363,0.8579545454545454,0.9772727272727273,0.9795377278645474,0.398766672646569,0.9030113636363637,0.7272727272727273
5_campaign,iforest,62,9,normals_only,0.7295729423375212,0.8344827586206897,0.8344827586206897,0.728022117725646,0.9366193008176672,0.7133246594936088,0.9206896551724137
5_campaign,iforest,62,9,gaussian_jitter,0.7295729423375212,0.8344827586206897,0.8344827586206897,0.728022117725646,0.8708249335374213,0.72050114539972,0.8605603448275863
5_campaign,iforest,62,9,uniform_box,0.7295729423375212,0.8344827586206897,0.8344827586206897,0.728022117725646,0.9680951763032734,0.7190590409211504,0.9318965517241379
5_campaign,iforest,62,9,uniform_shell,0.7295729423375212,0.8344827586206897,0.8344827586206897,0.728022117725646,0.9131452902204079,0.722563006419522,0.9109913793103448
5_campaign,iforest,62,9,wide_shell,0.7295729423375212,0.8344827586206897,0.8344827586206897,0.728022117725646,0.882019056119,0.7011140521864493,0.8625
5_campaign,iforest,62,9,multiscale_shell,0.7295729423375212,0.8344827586206897,0.8344827586206897,0.728022117725646,0.870437959807586,0.7063513782536334,0.8866379310344827
5_campaign,iforest,62,9,shell_box_mix,0.7295729423375212,0.8344827586206897,0.8344827586206897,0.728022117725646,0.8761224756498064,0.714281856075902,0.8685344827586207
7_Cardiotocography,iforest,21,9,normals_only,0.8030879828326181,0.7896995708154506,0.8540772532188842,0.807106671068113,0.8199482944751428,0.785255364806867,0.9184549356223176
7_Cardiotocography,iforest,21,9,gaussian_jitter,0.8030879828326181,0.7896995708154506,0.8540772532188842,0.807106671068113,0.7935630312464095,0.7843540772532189,0.8841201716738197
7_Cardiotocography,iforest,21,9,uniform_box,0.8030879828326181,0.7896995708154506,0.8540772532188842,0.807106671068113,0.8165051529872622,0.7356330472103004,0.851931330472103
7_Cardiotocography,iforest,21,9,uniform_shell,0.8030879828326181,0.7896995708154506,0.8540772532188842,0.807106671068113,0.8788700025984784,0.7422038626609442,0.8798283261802575
7_Cardiotocography,iforest,21,9,wide_shell,0.8030879828326181,0.7896995708154506,0.8540772532188842,0.807106671068113,0.8403049917428672,0.742019313304721,0.851931330472103
7_Cardiotocography,iforest,21,9,multiscale_shell,0.8030879828326181,0.7896995708154506,0.8540772532188842,0.807106671068113,0.8216537674609256,0.79975321888412,0.8841201716738197
7_Cardiotocography,iforest,21,9,shell_box_mix,0.8030879828326181,0.7896995708154506,0.8540772532188842,0.807106671068113,0.833307299236433,0.7658476394849785,0.8540772532188842
6_cardio,ae,21,0,normals_only,0.9116136363636363,0.8011363636363636,0.9886363636363636,0.9492361316708471,0.42139711798053925,0.7651818181818182,0.7102272727272727
6_cardio,ae,21,0,gaussian_jitter,0.9116136363636363,0.8011363636363636,0.9886363636363636,0.9492361316708471,0.8471338841447107,0.8127500000000001,0.7443181818181818
6_cardio,ae,21,0,uniform_box,0.9116136363636363,0.8011363636363636,0.9886363636363636,0.9492361316708471,0.868930078065241,0.7887613636363636,0.7215909090909091
6_cardio,ae,21,0,uniform_shell,0.9116136363636363,0.8011363636363636,0.9886363636363636,0.9492361316708471,0.7194295833475494,0.7721136363636364,0.7613636363636364
6_cardio,ae,21,0,wide_shell,0.9116136363636363,0.8011363636363636,0.9886363636363636,0.9492361316708471,0.6557623329983855,0.898784090909091,0.8011363636363636
6_cardio,ae,21,0,multiscale_shell,0.9116136363636363,0.8011363636363636,0.9886363636363636,0.9492361316708471,0.8689498887848215,0.8348409090909091,0.7897727272727273
6_cardio,ae,21,0,shell_box_mix,0.9116136363636363,0.8011363636363636,0.9886363636363636,0.9492361316708471,0.7395154518109749,0.7921818181818182,0.7272727272727273
7_Cardiotocography,ocsvm,21,1,normals_only,0.8195407725321888,0.7982832618025751,0.8733905579399142,0.831768906191588,0.5393313235349485,0.7943304721030042,0.8218884120171673
7_Cardiotocography,ocsvm,21,1,gaussian_jitter,0.8195407725321888,0.7982832618025751,0.8733905579399142,0.831768906191588,0.8481076243181057,0.7605708154506436,0.8240343347639485
7_Cardiotocography,ocsvm,21,1,uniform_box,0.8195407725321888,0.7982832618025751,0.8733905579399142,0.831768906191588,0.659480940761148,0.7789442060085836,0.759656652360515
7_Cardiotocography,ocsvm,21,1,uniform_shell,0.8195407725321888,0.7982832618025751,0.8733905579399142,0.831768906191588,0.41531112989347313,0.7538712446351931,0.7746781115879828
7_Cardiotocography,ocsvm,21,1,wide_shell,0.8195407725321888,0.7982832618025751,0.8733905579399142,0.831768906191588,0.7060489318412719,0.8003519313304721,0.7746781115879828
7_Cardiotocography,ocsvm,21,1,multiscale_shell,0.8195407725321888,0.7982832618025751,0.8733905579399142,0.831768906191588,0.5510540472515082,0.8334248927038628,0.7875536480686696
7_Cardiotocography,ocsvm,21,1,shell_box_mix,0.8195407725321888,0.7982832618025751,0.8733905579399142,0.831768906191588,0.7428437174728242,0.8014549356223176,0.8111587982832618
7_Cardiotocography,iforest,21,4,normals_only,0.8400021459227467,0.776824034334764,0.8540772532188842,0.7894422782139644,0.9160081853688583,0.8257618025751072,0.9055793991416309
7_Cardiotocography,iforest,21,4,gaussian_jitter,0.8400021459227467,0.776824034334764,0.8540772532188842,0.7894422782139644,0.8467094434189966,0.8068090128755365,0.8884120171673819
7_Cardiotocography,iforest,21,4,uniform_box,0.8400021459227467,0.776824034334764,0.8540772532188842,0.7894422782139644,0.8116070228439394,0.797255364806867,0.8991416309012875
7_Cardiotocography,iforest,21,4,uniform_shell,0.8400021459227467,0.776824034334764,0.8540772532188842,0.7894422782139644,0.8559442793460849,0.7881738197424893,0.8862660944206009
7_Cardiotocography,iforest,21,4,wide_shell,0.8400021459227467,0.776824034334764,0.8540772532188842,0.7894422782139644,0.8020552122849605,0.8068690987124463,0.8905579399141631
7_Cardiotocography,iforest,21,4,multiscale_shell,0.8400021459227467,0.776824034334764,0.8540772532188842,0.7894422782139644,0.9107759694333588,0.8168090128755364,0.8841201716738197
7_Cardiotocography,iforest,21,4,shell_box_mix,0.8400021459227467,0.776824034334764,0.8540772532188842,0.7894422782139644,0.838881901335515,0.7897188841201717,0.8583690987124464
5_campaign,ocsvm,62,6,normals_only,0.7489541151362592,0.8428879310344828,0.8428879310344828,0.8240574736258356,0.835647248723821,0.7353092579243923,0.9308189655172414
5_campaign,ocsvm,62,6,gaussian_jitter,0.7489541151362592,0.8428879310344828,0.8428879310344828,0.8240574736258356,0.8963454429621366,0.7200767861253787,0.8790948275862069
5_campaign,ocsvm,62,6,uniform_box,0.7489541151362592,0.8428879310344828,0.8428879310344828,0.8240574736258356,0.8558975136966589,0.7256808004966543,0.9303879310344828
5_campaign,ocsvm,62,6,uniform_shell,0.7489541151362592,0.8428879310344828,0.8428879310344828,0.8240574736258356,0.8907259342581989,0.7283558136111982,0.9202586206896551
5_campaign,ocsvm,62,6,wide_shell,0.7489541151362592,0.8428879310344828,0.8428879310344828,0.8240574736258356,0.8819103012724269,0.7276040153147678,0.8995689655172414
5_campaign,ocsvm,62,6,multiscale_shell,0.7489541151362592,0.8428879310344828,0.8428879310344828,0.8240574736258356,0.8194105988741968,0.7248686894513781,0.8814655172413793
5_campaign,ocsvm,62,6,shell_box_mix,0.7489541151362592,0.8428879310344828,0.8428879310344828,0.8240574736258356,0.8468410043856952,0.7361998675336733,0.8911637931034483
6_cardio,kde,21,0,normals_only,0.9495340909090909,0.8011363636363636,0.9886363636363636,0.9708518279240897,0.363574029907583,0.5499545454545455,0.4034090909090909
6_cardio,kde,21,0,gaussian_jitter,0.9495340909090909,0.8011363636363636,0.9886363636363636,0.9708518279240897,0.34505761067313523,0.5696022727272728,0.5852272727272727
6_cardio,kde,21,0,uniform_box,0.9495340909090909,0.8011363636363636,0.9886363636363636,0.9708518279240897,0.8127468773353261,0.6492727272727272,0.6647727272727273
6_cardio,kde,21,0,uniform_shell,0.9495340909090909,0.8011363636363636,0.9886363636363636,0.9708518279240897,-0.15358920711997262,0.6280795454545456,0.5170454545454546
6_cardio,kde,21,0,wide_shell,0.9495340909090909,0.8011363636363636,0.9886363636363636,0.9708518279240897,0.6638495089693033,0.6235568181818182,0.5909090909090909
6_cardio,kde,21,0,multiscale_shell,0.9495340909090909,0.8011363636363636,0.9886363636363636,0.9708518279240897,-0.1333778707658714,0.6092272727272727,0.4943181818181818
6_cardio,kde,21,0,shell_box_mix,0.9495340909090909,0.8011363636363636,0.9886363636363636,0.9708518279240897,0.6461475304287151,0.804306818181818,0.6363636363636364
7_Cardiotocography,iforest,21,3,normals_only,0.8550600858369098,0.7746781115879828,0.8497854077253219,0.7995093474173184,0.7794859881754862,0.8318755364806866,0.8776824034334764
7_Cardiotocography,iforest,21,3,gaussian_jitter,0.8550600858369098,0.7746781115879828,0.8497854077253219,0.7995093474173184,0.7777112028219093,0.8382360515021459,0.8583690987124464
7_Cardiotocography,iforest,21,3,uniform_box,0.8550600858369098,0.7746781115879828,0.8497854077253219,0.7995093474173184,0.923948108532594,0.8279270386266094,0.8905579399141631
7_Cardiotocography,iforest,21,3,uniform_shell,0.8550600858369098,0.7746781115879828,0.8497854077253219,0.7995093474173184,0.7321667586729353,0.8131974248927039,0.8390557939914163
7_Cardiotocography,iforest,21,3,wide_shell,0.8550600858369098,0.7746781115879828,0.8497854077253219,0.7995093474173184,0.766111981763716,0.8140429184549356,0.8497854077253219
7_Cardiotocography,iforest,21,3,multiscale_shell,0.8550600858369098,0.7746781115879828,0.8497854077253219,0.7995093474173184,0.49621778258083005,0.7949742489270386,0.8240343347639485
7_Cardiotocography,iforest,21,3,shell_box_mix,0.8550600858369098,0.7746781115879828,0.8497854077253219,0.7995093474173184,0.5584418768469369,0.7113519313304721,0.7317596566523605
6_cardio,kde,21,8,normals_only,0.9384090909090909,0.8522727272727273,0.9772727272727273,0.9722033592376834,0.22498043691441438,0.7717840909090908,0.5056818181818182
6_cardio,kde,21,8,gaussian_jitter,0.9384090909090909,0.8522727272727273,0.9772727272727273,0.9722033592376834,0.08850218853421585,0.4695113636363637,0.3693181818181818
6_cardio,kde,21,8,uniform_box,0.9384090909090909,0.8522727272727273,0.9772727272727273,0.9722033592376834,0.7467859858969688,0.8429545454545456,0.7613636363636364
